#OTU_IDs	16S_rRNA_Count
4406193	6.0
266983	4.0
593733	4.0
343964	3.0
593731	4.0
593730	3.0
593737	3.0
4444427	4.0
4279569	4.0
904675	3.0
592461	3.0
592462	3.0
1894655	2.0
183930	6.0
221732	3.0
183932	3.0
592467	4.0
536193	5.0
104091	3.0
536197	2.0
536195	2.0
104098	3.0
325885	1.0
589107	2.0
4410353	3.0
1020846	4.0
4465847	3.0
253301	6.0
253300	2.0
566122	11.0
737260	4.0
566120	4.0
253304	5.0
205038	2.0
566129	3.0
743923	4.0
22095	4.0
4448053	2.0
4401618	4.0
4400561	4.0
198830	1.0
4400568	1.0
4400569	3.0
320945	5.0
3462422	5.0
795623	3.0
3462421	3.0
434865	3.0
2951692	2.0
142865	4.0
142864	3.0
142867	3.0
142861	1.0
1042600	10.0
142863	5.0
223397	2.0
223394	2.0
142869	3.0
153733	5.0
322359	2.0
4167004	1.0
4441413	2.0
4441412	2.0
836655	1.0
562922	2.0
937925	4.0
836658	1.0
2936530	4.0
562926	2.0
562927	2.0
562924	5.0
562925	2.0
1057129	5.0
436644	5.0
441265	5.0
995900	6.0
1057120	2.0
4333180	1.0
105322	3.0
105320	3.0
105327	4.0
535425	1.0
329846	6.0
535429	3.0
535428	3.0
554770	3.0
4408397	4.0
141519	3.0
3030171	1.0
270321	3.0
250654	10.0
204786	2.0
204785	3.0
4408390	3.0
141510	2.0
250659	1.0
614969	2.0
4326206	4.0
4408399	2.0
4408398	2.0
4411485	5.0
4411486	1.0
837569	5.0
511082	3.0
4411489	2.0
4411488	2.0
187948	6.0
329291	2.0
2448738	1.0
329297	4.0
187945	1.0
187947	3.0
187946	1.0
837564	2.0
3175174	1.0
818160	4.0
316746	4.0
4449390	3.0
944113	3.0
4389387	7.0
864800	2.0
4389385	7.0
809221	2.0
945243	3.0
945244	4.0
809228	3.0
4389389	9.0
313241	2.0
313240	3.0
313245	2.0
3857467	2.0
3857464	3.0
3857465	1.0
4301917	6.0
4301912	4.0
13413	5.0
440135	5.0
675509	2.0
3718045	2.0
4301919	4.0
102670	6.0
534771	2.0
102672	4.0
13411	5.0
102674	4.0
1114687	2.0
102676	3.0
4328366	3.0
4328369	3.0
4328368	4.0
1114688	2.0
559312	1.0
33935	1.0
3195726	9.0
33939	3.0
524103	4.0
210344	2.0
4320437	2.0
1852831	4.0
172201	5.0
2905450	2.0
701417	1.0
1017181	3.0
13419	5.0
3839317	2.0
591349	3.0
591340	3.0
1113307	3.0
1113305	1.0
1113302	4.0
1113300	1.0
591347	2.0
2372772	3.0
1126059	2.0
336824	3.0
4305112	1.0
1126050	1.0
701410	3.0
549144	2.0
4341128	3.0
611254	6.0
4341122	2.0
648369	2.0
4341127	3.0
4341124	3.0
4341125	2.0
830027	4.0
935383	3.0
517674	2.0
3783159	5.0
248759	4.0
692745	2.0
3768620	3.0
3783156	3.0
692741	2.0
3783155	3.0
4369482	6.0
4369489	6.0
869040	1.0
869044	5.0
328912	2.0
334082	4.0
334083	5.0
328917	7.0
328915	3.0
588077	1.0
588078	1.0
279034	3.0
2871485	2.0
279030	1.0
2871487	3.0
1016633	2.0
520539	4.0
520534	6.0
71740	7.0
520530	12.0
4381458	5.0
19059	6.0
171130	5.0
231184	1.0
4439970	6.0
4439974	6.0
249289	2.0
159481	4.0
159487	3.0
159485	3.0
4342471	2.0
249280	2.0
159489	2.0
249282	2.0
249285	2.0
4342474	4.0
4342476	4.0
4220681	2.0
825693	2.0
825690	6.0
825696	3.0
825697	2.0
825694	2.0
4419811	5.0
180414	1.0
373723	2.0
654788	2.0
4311515	2.0
3754346	7.0
1081651	2.0
4366938	7.0
643456	2.0
442514	3.0
1715911	3.0
4221745	1.0
455828	6.0
3036732	2.0
3787354	5.0
3787356	1.0
353280	1.0
4375376	3.0
818586	1.0
353289	3.0
353288	4.0
819403	4.0
397744	3.0
839195	2.0
4306852	4.0
522591	3.0
1133168	1.0
1133169	8.0
522595	6.0
522594	3.0
2370199	1.0
90403	10.0
4322861	5.0
1133162	4.0
4322863	4.0
4343788	2.0
4343789	3.0
4321988	6.0
1056604	2.0
4321983	2.0
4421430	3.0
4343784	3.0
4343785	3.0
4343786	1.0
4343787	2.0
1061900	3.0
281741	10.0
281742	2.0
1585678	7.0
4473434	1.0
2486825	2.0
202734	4.0
235985	12.0
235984	1.0
1129507	5.0
613270	3.0
247483	2.0
4471611	2.0
247484	2.0
247487	1.0
247486	3.0
2779197	5.0
4471618	3.0
4302230	1.0
48639	2.0
828127	2.0
828126	10.0
828124	9.0
828121	2.0
4304241	5.0
1726418	4.0
4388249	5.0
4231113	9.0
4362135	4.0
1126881	2.0
557620	2.0
549992	1.0
1126882	3.0
407441	4.0
549997	1.0
4361048	2.0
6330	1.0
135498	2.0
539282	3.0
1120363	10.0
290426	10.0
310978	2.0
290424	3.0
300517	1.0
161507	2.0
290420	1.0
134726	4.0
310970	1.0
812767	4.0
290429	1.0
290428	4.0
539506	4.0
539507	2.0
163149	3.0
539508	2.0
539509	5.0
1109284	2.0
321652	2.0
1109286	1.0
835990	3.0
1109281	10.0
1109289	3.0
568509	10.0
543369	1.0
1859175	2.0
884940	4.0
3645904	2.0
543364	3.0
543366	1.0
543361	2.0
568507	2.0
1128673	4.0
3246136	2.0
512385	1.0
3246137	3.0
930631	4.0
512382	1.0
4429271	3.0
174663	3.0
174666	4.0
174667	1.0
706528	3.0
3973048	3.0
1529863	2.0
388698	4.0
548482	3.0
4471496	12.0
706520	3.0
548486	4.0
556577	2.0
556574	3.0
556575	3.0
556570	8.0
4007120	1.0
312192	4.0
2968668	7.0
312197	5.0
654367	2.0
169737	3.0
169734	6.0
169738	4.0
139640	4.0
797200	3.0
822950	2.0
822953	5.0
888914	4.0
888916	3.0
3217027	10.0
822958	7.0
4452861	2.0
317612	4.0
154988	1.0
162857	1.0
518954	1.0
154986	2.0
154981	2.0
4378849	10.0
538677	7.0
4321511	2.0
538679	3.0
367670	2.0
4370290	12.0
3387395	2.0
4433075	10.0
860578	4.0
4385361	2.0
4385362	3.0
1148196	3.0
216996	2.0
650997	5.0
4376255	3.0
4446686	3.0
258745	1.0
258742	3.0
258740	3.0
3577307	3.0
4003328	4.0
3971405	5.0
4376251	3.0
585734	4.0
585735	2.0
4310944	4.0
1147645	2.0
585730	3.0
4310943	3.0
4380628	1.0
624661	3.0
585738	4.0
1147648	2.0
4354710	3.0
572063	2.0
1146596	2.0
572066	5.0
572067	4.0
1044278	2.0
1074462	4.0
89506	2.0
970074	2.0
4207350	6.0
296284	2.0
968240	2.0
510156	1.0
1140341	5.0
1140347	3.0
1061134	4.0
469602	2.0
4304880	4.0
4424350	6.0
4424353	4.0
1066481	4.0
4424355	6.0
817119	2.0
1066485	4.0
4424359	2.0
817115	10.0
817117	2.0
817111	3.0
817113	3.0
845990	3.0
217644	2.0
4330264	8.0
639329	3.0
150180	2.0
150183	2.0
150182	3.0
4445338	3.0
639321	1.0
639323	1.0
253676	6.0
4445330	4.0
4421653	5.0
4401360	3.0
260828	3.0
1136895	2.0
4400014	2.0
4400015	7.0
4400016	8.0
260823	3.0
260826	1.0
1139975	3.0
351673	4.0
566243	7.0
351677	2.0
1139973	2.0
16195	4.0
16190	9.0
1139978	2.0
566248	2.0
255856	4.0
255851	6.0
2868489	4.0
806447	4.0
255859	2.0
4405198	6.0
806443	3.0
624008	2.0
670372	2.0
10938	3.0
10939	3.0
207813	2.0
10934	3.0
10935	3.0
10937	3.0
624006	2.0
136323	1.0
4392939	5.0
4392938	3.0
534403	3.0
4392932	2.0
1566403	3.0
4294541	2.0
65427	3.0
4294543	2.0
877691	4.0
810468	3.0
65420	2.0
65421	3.0
895858	4.0
383124	3.0
586416	2.0
839610	4.0
586410	3.0
673488	2.0
383122	8.0
105690	5.0
1912415	1.0
586419	3.0
535195	3.0
250328	1.0
240912	4.0
309489	7.0
250320	2.0
309485	2.0
309480	4.0
12754	2.0
250327	4.0
271308	2.0
1825488	2.0
271303	1.0
3013001	2.0
2448249	10.0
152763	5.0
271306	2.0
271305	3.0
519488	2.0
1032218	5.0
333471	4.0
333473	2.0
570683	6.0
567191	3.0
94055	5.0
839502	9.0
3141256	7.0
962681	3.0
1730876	6.0
4404247	1.0
3349816	5.0
805938	1.0
162069	3.0
805935	3.0
203801	1.0
805931	1.0
162062	1.0
162060	3.0
3246747	2.0
586148	2.0
4403730	5.0
3678659	3.0
210965	1.0
2642943	1.0
179727	1.0
264258	3.0
4458429	1.0
4458424	3.0
4342642	7.0
775737	5.0
4458420	2.0
4458421	2.0
4458422	5.0
1041992	2.0
525153	5.0
4356388	4.0
534405	8.0
674130	3.0
836850	1.0
533926	2.0
533922	3.0
147247	4.0
4346946	5.0
147242	3.0
147243	1.0
909864	1.0
268483	2.0
152580	1.0
4301852	3.0
268487	1.0
272653	4.0
272656	6.0
272657	3.0
303419	4.0
303418	3.0
572856	5.0
303411	10.0
911990	4.0
332707	2.0
572858	2.0
303414	3.0
303417	4.0
1025090	4.0
275153	8.0
357092	2.0
610385	2.0
357095	2.0
509849	1.0
357098	3.0
275158	3.0
275159	3.0
509842	6.0
509843	2.0
1118152	2.0
2533450	1.0
1811927	2.0
3173413	5.0
345876	1.0
142542	1.0
22694	2.0
530479	3.0
106578	3.0
3581175	5.0
4390791	2.0
4390790	3.0
106573	10.0
106570	5.0
530476	4.0
530475	3.0
543522	2.0
725347	2.0
2474239	2.0
214914	2.0
3270628	1.0
263700	6.0
1687072	2.0
263703	3.0
263704	3.0
1687075	3.0
236946	2.0
2676764	7.0
4467952	2.0
4467951	2.0
4467955	3.0
2504180	10.0
531687	1.0
838649	2.0
4407123	3.0
906512	2.0
444478	12.0
4407129	3.0
1116555	6.0
590321	3.0
590320	1.0
661679	1.0
590327	2.0
4303700	6.0
3088522	2.0
4306116	9.0
1051667	5.0
1051669	5.0
4306118	4.0
593672	4.0
72590	4.0
4417785	3.0
4450898	3.0
4337455	4.0
583500	1.0
1119208	1.0
4337459	3.0
150371	3.0
4417788	4.0
1085151	1.0
4418546	1.0
107221	3.0
107223	3.0
537124	2.0
4017502	3.0
188792	1.0
188796	1.0
188798	5.0
616220	3.0
151442	2.0
4418542	3.0
22115	4.0
4360301	3.0
594372	2.0
617571	3.0
594370	10.0
594371	3.0
594374	2.0
594375	5.0
77412	1.0
1107461	3.0
1107466	3.0
1107467	2.0
1107464	2.0
445988	3.0
1107468	3.0
525159	7.0
4455913	2.0
4455912	3.0
4455911	3.0
4317267	4.0
3096648	1.0
4406651	3.0
2098767	2.0
156964	10.0
1589112	1.0
1589113	3.0
168787	2.0
4307243	2.0
4307245	5.0
4307247	3.0
4307246	3.0
726069	5.0
1014305	2.0
35418	3.0
712295	5.0
585156	1.0
942443	7.0
998925	4.0
266165	3.0
4450867	3.0
181217	3.0
140568	2.0
2006996	3.0
956811	7.0
815173	1.0
307057	3.0
56031	2.0
526026	1.0
130065	2.0
25462	3.0
753661	1.0
186978	2.0
656361	2.0
186973	4.0
186971	1.0
827448	2.0
4302743	3.0
4302742	3.0
1106733	3.0
1106732	2.0
4302747	3.0
1106734	1.0
4302748	2.0
3227159	2.0
2032782	3.0
556195	1.0
42289	3.0
4326290	2.0
4346	2.0
314077	2.0
3713440	3.0
704269	1.0
802245	4.0
3713447	4.0
185445	2.0
704262	1.0
704267	3.0
4403105	1.0
704264	2.0
836198	3.0
1530340	3.0
836193	3.0
836195	3.0
4398300	5.0
322569	2.0
173850	4.0
173851	6.0
173852	3.0
523955	6.0
4384165	8.0
4384164	2.0
323929	2.0
4384166	8.0
4384161	10.0
4384160	2.0
4384162	3.0
323922	2.0
323920	1.0
323927	3.0
101815	3.0
298462	4.0
101810	2.0
101813	2.0
298468	3.0
101819	3.0
310100	3.0
18871	3.0
4047525	2.0
18874	2.0
4047529	3.0
4047528	3.0
4467185	3.0
4377190	1.0
4467186	4.0
4299007	3.0
155472	3.0
4347269	2.0
1112777	2.0
4395089	2.0
4299001	3.0
4299000	4.0
3460950	1.0
1112778	2.0
1112779	4.0
4347265	4.0
4347264	5.0
831879	1.0
2262974	4.0
3900309	1.0
1017020	5.0
1017021	2.0
831871	1.0
3900307	2.0
831877	1.0
831874	1.0
1093304	2.0
169177	3.0
4389023	3.0
4172691	3.0
2655307	3.0
2243943	2.0
346519	2.0
346516	2.0
4425172	5.0
4425173	5.0
4418649	3.0
177427	3.0
4360000	6.0
4360001	2.0
248851	2.0
4319329	3.0
4319327	1.0
4319326	2.0
779431	6.0
299732	4.0
4348936	2.0
299739	4.0
2021970	2.0
4348933	2.0
4348930	3.0
4348931	2.0
3461607	1.0
350334	2.0
569124	3.0
569129	4.0
4370900	3.0
4466275	2.0
4370902	2.0
327974	1.0
4413349	5.0
199301	1.0
238700	2.0
4413340	5.0
4385617	3.0
699322	3.0
4413346	12.0
4413347	3.0
230132	2.0
230131	2.0
230135	2.0
13480	5.0
549267	3.0
230139	2.0
4360511	7.0
628393	2.0
549261	2.0
177428	1.0
4463637	4.0
4428032	3.0
4428033	2.0
4428037	2.0
13661	2.0
585288	3.0
585286	2.0
13486	5.0
585282	3.0
2257132	2.0
2257136	2.0
1928988	3.0
1823547	2.0
370338	1.0
1123658	2.0
573278	2.0
132030	2.0
3353254	3.0
370333	2.0
1080805	10.0
89297	2.0
1080803	3.0
370335	3.0
721717	2.0
721715	2.0
213121	3.0
225073	3.0
4469943	8.0
4318055	3.0
778385	2.0
4318057	4.0
225078	3.0
229858	2.0
4473939	3.0
4473938	5.0
449833	3.0
4461723	4.0
4461722	5.0
328890	2.0
328891	2.0
4473935	2.0
4473934	6.0
4461729	10.0
4473936	3.0
3112840	2.0
4424628	2.0
1083953	5.0
4424621	2.0
4372206	5.0
4424624	2.0
1928987	3.0
4441512	6.0
787350	2.0
239073	3.0
207207	4.0
820146	7.0
1136479	1.0
360703	1.0
593884	3.0
3442948	1.0
4364652	5.0
4320971	4.0
407963	4.0
3574325	3.0
406617	4.0
292928	3.0
556839	3.0
292925	2.0
556835	5.0
2517770	3.0
16609	2.0
292923	10.0
4366875	2.0
4366874	3.0
4366871	4.0
4366870	6.0
1659054	3.0
42066	3.0
224300	1.0
2065691	5.0
1642538	6.0
896004	5.0
4471792	2.0
833807	9.0
4449092	4.0
176129	6.0
219954	4.0
650048	2.0
283847	3.0
650045	1.0
219959	4.0
4449099	7.0
4449098	2.0
176126	2.0
818429	2.0
829158	5.0
2599028	5.0
818421	3.0
586165	3.0
829157	6.0
554094	2.0
554093	1.0
554091	3.0
829152	1.0
4365526	5.0
4365527	2.0
821305	2.0
4365523	5.0
4423101	7.0
311942	2.0
4423104	7.0
311947	6.0
657771	5.0
3779420	3.0
1948116	5.0
2164261	5.0
976140	4.0
1138498	6.0
350832	4.0
350831	2.0
350836	3.0
350835	4.0
350834	4.0
510282	3.0
320408	3.0
510281	3.0
3245984	2.0
510287	2.0
510284	2.0
320401	1.0
320402	4.0
236395	2.0
236394	1.0
236397	5.0
513730	2.0
513734	6.0
4432468	2.0
236399	3.0
4426087	2.0
246894	2.0
4325221	2.0
4325220	3.0
246891	4.0
246890	2.0
246893	2.0
246898	7.0
4448322	4.0
175479	5.0
4448321	2.0
319097	1.0
175474	1.0
175475	3.0
175477	2.0
707954	3.0
707955	5.0
707956	1.0
549553	4.0
1126964	2.0
221034	3.0
828684	4.0
285038	6.0
369248	6.0
708420	2.0
285033	2.0
369247	1.0
369241	5.0
155932	3.0
824846	1.0
364617	2.0
4377699	4.0
700635	3.0
155935	6.0
824843	1.0
4377694	2.0
4377697	2.0
870629	2.0
1035058	4.0
699876	4.0
1506734	3.0
4322643	2.0
243113	4.0
4434257	5.0
927657	3.0
290380	7.0
176818	3.0
290386	3.0
243118	3.0
321754	4.0
1607983	10.0
321753	2.0
2424737	3.0
2634869	3.0
356299	1.0
164371	2.0
398425	4.0
356290	1.0
4437936	4.0
575766	3.0
1141737	1.0
512460	3.0
4447854	2.0
512462	1.0
4447856	2.0
512465	4.0
2784824	2.0
512467	2.0
512469	2.0
4447858	3.0
1028885	3.0
191869	1.0
191865	3.0
191867	3.0
3824318	5.0
300763	3.0
2976007	5.0
174783	1.0
174782	1.0
570491	2.0
300766	3.0
361803	4.0
4474688	3.0
971266	2.0
257871	2.0
93147	2.0
4021893	2.0
1043005	2.0
4474685	4.0
110822	2.0
110824	3.0
257733	1.0
110829	4.0
257737	2.0
4021894	2.0
1024538	8.0
566925	1.0
570969	7.0
394758	3.0
430451	4.0
1140063	3.0
1140062	1.0
832278	3.0
570964	1.0
570966	2.0
306391	6.0
3466644	2.0
461396	7.0
4354593	2.0
2293935	2.0
151136	3.0
609881	2.0
930730	4.0
4446721	3.0
151131	2.0
151130	1.0
580131	1.0
381424	4.0
151138	10.0
319556	3.0
4402775	5.0
650816	2.0
353518	2.0
318601	4.0
776992	3.0
318603	2.0
776995	1.0
4341343	3.0
318607	1.0
318608	1.0
318609	4.0
865042	4.0
843244	2.0
782458	3.0
824180	2.0
3263351	7.0
843249	5.0
572189	3.0
4327208	3.0
807217	2.0
807215	2.0
572180	1.0
4327201	5.0
4327200	5.0
572184	1.0
4327205	5.0
4379839	3.0
4379838	3.0
4196849	3.0
1074580	6.0
4359904	5.0
4379831	3.0
1074583	5.0
4379836	4.0
4379835	4.0
4379834	4.0
4405017	6.0
114671	3.0
114670	4.0
114676	3.0
577608	2.0
536541	4.0
672655	3.0
104443	3.0
104444	2.0
104446	3.0
536549	4.0
729556	1.0
1102449	3.0
253734	2.0
253735	4.0
253733	4.0
880627	2.0
58656	10.0
250289	3.0
250288	8.0
668546	6.0
4400191	7.0
1033040	3.0
4400194	3.0
260989	3.0
260988	2.0
25116	1.0
260985	1.0
3995513	3.0
369557	2.0
3995515	5.0
729559	3.0
82532	5.0
4456918	5.0
82530	3.0
878298	3.0
161290	3.0
519193	2.0
767505	3.0
878296	4.0
161298	5.0
4348874	2.0
4414951	3.0
4414952	7.0
1106631	1.0
766109	2.0
1106635	6.0
162005	4.0
766106	4.0
265000	3.0
265003	3.0
1780471	3.0
265007	1.0
265006	1.0
265009	2.0
2125761	1.0
141944	2.0
294548	4.0
2814940	6.0
105718	3.0
105716	3.0
105717	1.0
535014	4.0
105715	9.0
141949	1.0
141948	3.0
4345511	4.0
4345516	4.0
4345515	4.0
295634	3.0
3924532	1.0
295632	2.0
187535	3.0
187530	4.0
187531	3.0
187533	1.0
187538	8.0
187539	1.0
9636	6.0
2411731	2.0
2411735	2.0
2963142	3.0
2411736	2.0
302647	2.0
302646	3.0
4295488	5.0
302643	2.0
785648	2.0
302641	4.0
302640	4.0
4426326	1.0
4409904	2.0
733758	6.0
113953	3.0
4314626	4.0
4314624	9.0
4314621	4.0
1105638	3.0
113959	1.0
368586	7.0
344669	5.0
1897984	6.0
4350614	1.0
4350615	2.0
531665	7.0
4350613	3.0
4350610	2.0
2041540	1.0
275691	2.0
275693	1.0
4409902	2.0
4335936	1.0
275696	4.0
346283	4.0
4222435	3.0
346281	2.0
4222439	2.0
4481583	3.0
685597	2.0
346288	3.0
49810	2.0
846593	3.0
264359	3.0
264357	3.0
264352	3.0
264350	3.0
278115	4.0
278116	1.0
4464504	3.0
4464505	2.0
941048	4.0
278112	3.0
278118	2.0
197074	3.0
992258	2.0
197072	5.0
4441581	2.0
197078	5.0
197079	1.0
234421	1.0
4459560	3.0
3163524	5.0
1064541	1.0
3344	1.0
3345	1.0
268529	3.0
569498	3.0
569496	6.0
751973	6.0
569494	5.0
4424550	5.0
980463	3.0
269123	1.0
1118056	3.0
269121	1.0
1118052	3.0
1118051	4.0
299639	1.0
403648	3.0
553466	2.0
1118059	4.0
1127569	3.0
648795	4.0
1127561	4.0
106437	6.0
530532	3.0
106431	4.0
4480678	3.0
883547	5.0
347156	6.0
347157	3.0
347152	3.0
347153	3.0
183532	3.0
183533	6.0
183534	3.0
347159	4.0
883548	2.0
4480677	3.0
825240	2.0
825242	3.0
188610	1.0
4325935	4.0
187051	3.0
4193312	7.0
4467855	4.0
4193313	9.0
1816549	1.0
2470908	5.0
196305	3.0
196307	2.0
529920	4.0
196309	4.0
267876	4.0
4310019	4.0
267871	2.0
279440	1.0
4310011	2.0
279442	3.0
4310013	2.0
4310014	2.0
279445	2.0
25947	5.0
4310017	2.0
4386850	10.0
1026505	3.0
721654	1.0
2226597	3.0
809894	3.0
1874967	3.0
552730	2.0
552731	3.0
552734	2.0
228443	5.0
3427253	3.0
107387	5.0
537085	1.0
537083	3.0
107382	6.0
4337396	3.0
4337397	1.0
181396	4.0
181394	3.0
181395	3.0
181392	3.0
55243	5.0
171944	2.0
171947	5.0
525841	3.0
189565	4.0
189563	3.0
1107346	2.0
344749	1.0
131276	4.0
77598	3.0
1107349	3.0
4317544	2.0
4317542	2.0
414943	6.0
1088118	4.0
615651	8.0
4317548	4.0
3524265	5.0
2845471	2.0
247079	6.0
4427847	5.0
247070	1.0
247071	3.0
653677	2.0
703010	3.0
697437	3.0
315268	3.0
539101	3.0
184610	5.0
299227	2.0
184614	5.0
1089447	6.0
184617	2.0
942766	1.0
3449940	1.0
4423699	3.0
4423698	3.0
538089	3.0
4423691	2.0
4423693	2.0
905781	2.0
4423694	2.0
4326808	2.0
4326809	2.0
95195	6.0
281311	3.0
281310	7.0
38427	3.0
4383576	5.0
856364	4.0
174419	6.0
1121103	1.0
560259	6.0
1135388	2.0
1121107	3.0
1121106	8.0
12340	3.0
517830	1.0
517831	5.0
579816	2.0
4346070	3.0
4396237	3.0
4396234	2.0
4396235	3.0
4396238	4.0
344746	3.0
3539156	3.0
1859509	2.0
176225	1.0
4395769	2.0
236801	3.0
246308	3.0
291998	4.0
246307	2.0
4350988	2.0
246303	3.0
650343	2.0
554428	2.0
3917574	2.0
878591	2.0
4448694	4.0
345144	3.0
820362	6.0
820367	6.0
820368	2.0
345149	3.0
8376	6.0
291997	6.0
2661879	3.0
4422568	2.0
3593081	2.0
4439734	9.0
4422563	1.0
4439731	3.0
4422565	4.0
4439733	2.0
4439732	3.0
146263	10.0
4419413	4.0
298344	6.0
146267	9.0
4419414	6.0
4419415	4.0
4419418	2.0
739332	3.0
739337	2.0
4259853	2.0
1071513	2.0
4369884	3.0
4369880	2.0
698757	2.0
4366538	2.0
698752	2.0
4366536	2.0
4366537	8.0
860929	2.0
803537	4.0
2653027	2.0
1776713	5.0
785238	3.0
1776716	4.0
1776714	6.0
831937	6.0
831934	1.0
326906	3.0
1047559	7.0
945480	4.0
1047557	5.0
3283248	6.0
584056	4.0
285544	3.0
584055	1.0
1102940	6.0
935144	4.0
935146	4.0
629456	1.0
574003	4.0
789693	3.0
182112	3.0
4321582	6.0
4425032	3.0
325458	2.0
451671	2.0
574009	2.0
312133	2.0
4319282	1.0
4319280	3.0
4319281	2.0
4319287	3.0
4368598	6.0
4368597	6.0
4368594	4.0
4368595	1.0
4368592	2.0
468356	3.0
4368590	2.0
1026313	2.0
212159	3.0
242559	3.0
4472949	7.0
4472946	4.0
662796	3.0
242557	3.0
226206	3.0
212153	2.0
1115714	4.0
461407	3.0
245029	8.0
81585	7.0
245026	2.0
213687	2.0
245022	4.0
4385791	5.0
4385790	5.0
1146905	2.0
1557336	2.0
804402	4.0
40429	9.0
628455	2.0
230074	3.0
14506	8.0
230073	1.0
14503	9.0
14502	9.0
14508	8.0
230079	7.0
219459	2.0
4323564	3.0
4323562	10.0
4323563	9.0
818988	3.0
4323561	3.0
777733	2.0
818987	1.0
2247273	2.0
219452	5.0
2247275	3.0
219454	4.0
4323568	5.0
4323569	2.0
318198	2.0
318190	3.0
819636	7.0
318193	2.0
318194	4.0
318195	4.0
819631	2.0
350384	9.0
934235	2.0
2541069	2.0
307692	3.0
765106	7.0
247813	2.0
1074031	4.0
1074034	3.0
89159	2.0
322109	3.0
89155	2.0
582845	8.0
452324	2.0
89151	2.0
582840	2.0
170268	2.0
170262	6.0
2472044	2.0
625724	3.0
212330	4.0
670708	5.0
265311	2.0
832652	2.0
832651	2.0
137910	10.0
4424784	1.0
4424785	2.0
4424782	1.0
4424780	1.0
660935	2.0
1554682	3.0
1554680	2.0
1554686	3.0
1554687	5.0
581574	5.0
581579	4.0
241234	2.0
4364593	4.0
4364590	1.0
638295	1.0
150579	2.0
4300793	6.0
150574	2.0
4364599	7.0
150571	2.0
787496	1.0
260477	6.0
4450095	3.0
4354988	5.0
547960	2.0
153009	9.0
240540	7.0
260471	1.0
3020733	7.0
839352	2.0
153007	2.0
839351	9.0
4354986	4.0
4354987	4.0
153003	2.0
665261	2.0
21203	3.0
148324	4.0
148325	3.0
148326	3.0
148327	2.0
1510067	3.0
245203	2.0
1045178	2.0
806013	2.0
161904	3.0
806010	2.0
161901	9.0
806016	2.0
806014	2.0
4404614	2.0
1002450	2.0
392006	3.0
510320	2.0
769361	2.0
4209184	2.0
485062	3.0
158911	3.0
152048	2.0
548887	6.0
769365	3.0
4357864	2.0
4357862	6.0
831100	10.0
368013	4.0
937157	2.0
4338030	10.0
9345	8.0
3585754	1.0
9349	7.0
368019	6.0
630818	2.0
4374060	1.0
46681	3.0
275386	7.0
2361610	3.0
664134	1.0
664135	4.0
149050	2.0
350979	5.0
350973	10.0
350970	1.0
254722	2.0
254728	2.0
254729	2.0
991897	4.0
3582255	2.0
1025462	3.0
513674	7.0
513675	5.0
513672	5.0
513670	2.0
513671	3.0
4403349	4.0
4403348	3.0
4365074	6.0
513678	2.0
513679	2.0
3078075	2.0
4199309	3.0
354725	4.0
1631026	4.0
2033801	2.0
167120	7.0
193971	1.0
193970	2.0
1088269	2.0
193975	3.0
193977	1.0
193976	3.0
4458850	3.0
4458852	3.0
4408878	3.0
4408879	3.0
2849	2.0
4408872	3.0
4408873	3.0
4408870	3.0
4408871	2.0
4408876	3.0
4408877	4.0
4408874	2.0
2841	2.0
1042252	7.0
1136606	2.0
1042254	4.0
1136605	2.0
2196364	2.0
580482	1.0
155876	4.0
268050	1.0
349864	1.0
155875	1.0
349862	3.0
1099785	4.0
268057	3.0
349861	1.0
268059	3.0
2450382	5.0
2450381	4.0
2550115	2.0
4482901	2.0
849137	2.0
4482903	4.0
4482905	4.0
571956	3.0
571953	2.0
190822	4.0
364029	5.0
364028	7.0
1022115	7.0
364024	4.0
1022112	4.0
4358155	7.0
1768007	4.0
764077	1.0
881442	2.0
1108117	4.0
263350	3.0
156524	2.0
156520	2.0
319457	3.0
319454	4.0
319455	4.0
188369	4.0
4017139	7.0
319451	1.0
188364	4.0
258582	4.0
258586	3.0
258587	4.0
3006253	3.0
340382	2.0
340386	2.0
3162102	5.0
1137554	2.0
4474528	4.0
4311026	3.0
4474522	3.0
750532	2.0
750533	3.0
4376687	5.0
4376688	2.0
175750	1.0
509259	4.0
509258	2.0
1015423	7.0
1015421	3.0
509253	4.0
952276	6.0
1098051	4.0
2345924	7.0
94521	4.0
736678	2.0
289382	5.0
1119658	2.0
1119659	9.0
4415793	3.0
671828	1.0
541746	3.0
541741	2.0
541749	1.0
289388	10.0
166698	2.0
259671	1.0
1827821	6.0
259672	4.0
189011	1.0
259674	3.0
166692	7.0
259676	4.0
331859	2.0
331850	1.0
315733	4.0
331857	3.0
3096210	3.0
772383	1.0
4475694	3.0
4475690	2.0
424776	7.0
118105	5.0
3320406	1.0
3035345	4.0
921175	3.0
912470	2.0
4352139	8.0
901432	2.0
2047245	6.0
3495511	2.0
114736	7.0
114734	5.0
114732	2.0
114733	2.0
114730	1.0
148981	4.0
297113	4.0
297111	4.0
297116	4.0
297114	5.0
565904	1.0
1138214	5.0
528418	4.0
572212	4.0
951990	2.0
104963	6.0
854050	10.0
1093992	2.0
840239	3.0
2358596	3.0
2410340	2.0
528410	3.0
533522	3.0
292699	4.0
292692	4.0
528412	3.0
923998	5.0
291922	4.0
4303849	4.0
293128	4.0
293127	4.0
